prd_id,view_name,cate1_nm,cate2_nm,cate3_nm,cate4_nm,brand_name,discprice,domain
1053067763,"매스티나 [65%OFF]화이트매스틱 올인원 로션 포 맨 150ml [정가 28,000원]",남성화장품,올인원,,,매스티나,9900,beauty
1032164641,"마녀공장 얼티밋 올인원 밀크 120ml  (포맨) (사용기한 2027.05.16까지) [정가 38,000원]",남성화장품,올인원,,,마녀공장,7800,beauty
6585169,"우르오스 올인원 스킨로션/스킨밀크 200ml(택1) (정가 29,700원)",남성화장품,올인원,,,우르오스,25180,beauty
1073222241,AHC [6%추가쿠폰]  온리포맨 올인원 에센스 200ml 2종 중 택1 + (증정) 프로샷 에센스 20ml,남성화장품,올인원,,,AHC,18010,beauty
1079739350,메르헨트 [1 +1] 그린티 대용량 올인원 스킨&로션 세트 200ml 남자 남성 토너 에멀젼 이멀전,남성화장품,올인원,,,메르헨트,9900,beauty
15079170,"우르오스 스킨 워시 500ml x2 (정가 39,400원)",남성화장품,메이크업/클렌징,,,우르오스,32300,beauty
1132530148,"우르오스 스킨 워시 500ml x 4개 (정가 78,800원)",남성화장품,메이크업/클렌징,,,우르오스,60800,beauty
1058840098,"우르오스 스킨워시 500ml x3 (소비자가   59,100원)",남성화장품,메이크업/클렌징,,,우르오스,45600,beauty
6584164,"우르오스 스킨 워시 500ml (정가 19,700원)",남성화장품,메이크업/클렌징,,,우르오스,17010,beauty
63486822,비레디 블루 쿠션 15g (옵션),남성화장품,메이크업/클렌징,,,기타브랜드,26320,beauty
1102137258,케라셀 티트리오일 10ml 단품(손발톱 영양제/강화제),네일케어,네일영양제,,,케라셀,14800,beauty
1130674261,M]데싱디바 26해피 레몬에이드 네일  3종 세트,네일케어,네일영양제,,,데싱디바,32000,beauty
22461660,[오를리]네일 디펜스(손톱강화영양제) 9ml,네일케어,네일영양제,,,올리,17800,beauty
1121944153,바렌 네일 & 큐티클 케어 에센스 오일펜 2ml 1개입,네일케어,네일영양제,,,바렌,10000,beauty
1033660446,손발톱 집중 버블세럼/약국판매동일/ [세이프픽 미라클 네일 세럼 17ml] 손톱 발톱  상 완료 손발톱영양제,네일케어,네일영양제,,,메디픽미,16630,beauty
34098824,6단계 네일 버퍼 2개입,네일케어,네일케어도구,,,디엔케이코스메틱,3900,beauty
1119280637,미용손톱깍이 777 쓰리쎄븐 손톱깎이 세트 TS-33VC,네일케어,네일케어도구,,,기타브랜드,7010,beauty
1121569382,붙이는패디 편리한 셀프 붙이는 발톱 네일 패디 용품,네일케어,네일케어도구,,,기타브랜드,2290,beauty
1081128795,777손톱깍기 세트 6p TS-050C,네일케어,네일케어도구,,,기타브랜드,16820,beauty
1112678018,손톱니퍼 네일 아트 손톱 정리 큐티클 니퍼 커터 컷터 K207,네일케어,네일케어도구,,,기타브랜드,3010,beauty
1130674666,M]데싱디바 26 시트러스 팝 네일  4종 세트,네일케어,네일팁/스티커,,,데싱디바,39000,beauty
1118880176,M]데싱디바 26 리틀 스케치 숏네일 3종 세트,네일케어,네일팁/스티커,,,데싱디바,22710,beauty
1082554467,[25년 최신상] 장원영의 데싱디바 25년 최신상 썸머캔버스 페디 10종,네일케어,네일팁/스티커,,,데싱디바,62910,beauty
1078587400,M]데싱디바 잇데일리  숏네일 4종,네일케어,네일팁/스티커,,,데싱디바,24210,beauty
1118882511,M]데싱디바 26데일리엣지 네일4종세트,네일케어,네일팁/스티커,,,데싱디바,29000,beauty
1092962939,데싱디바 25년 최신상 FW 럭셔리온 네일 8종 세트,네일케어,매니큐어,,,데싱디바,59310,beauty
1130675154,M]데싱디바 26 판타스틱 뮤즈  쉐입네일  3종 세트,네일케어,매니큐어,,,데싱디바,34500,beauty
1118879029,M]데싱디바 26 로지 터치 쉐입네일 3종 세트,네일케어,매니큐어,,,데싱디바,29900,beauty
1130674156,M]데싱디바 26럭스 스톤  쉐입네일  3종 세트,네일케어,매니큐어,,,데싱디바,38000,beauty
56936674,[수입정품][여름네일] ORLY 오를리 미국 핫 네일 매니큐어 11ml,네일케어,매니큐어,,,올리,10900,beauty
1128225584,[파격체험특가] 최신상 마데카 더마 마스크팩 시즌4 2박스 (20매),마스크/팩/패드,마스크시트,,,센텔리안24,17960,beauty
1056545093,메디힐 더블유에이치피 미백수분 블랙 마스크 10매,마스크/팩/패드,마스크시트,,,메디힐,10900,beauty
1098447485,"바세린 [총30매]마스크팩 10매 X 3개 (진정/수분/영양) 3종 택 1 [상시가 29,900원]",마스크/팩/패드,마스크시트,,,씨투와이,29900,beauty
1133392225,[한창서패키지]프란츠 봉톡신 크림마스크팩 더블구성 12개,마스크/팩/패드,마스크시트,,,프란츠,198000,beauty
1117424203,"[GS단독] 노프랍 하이드로겔 마스크 30매+3매 (교차구매)(정가 148,500원)",마스크/팩/패드,마스크시트,,,노프랍,44100,beauty
1135048150,아이소이 NAD 치크 앤 링클 패치 87g (90매),마스크/팩/패드,코팩/패치,,,아이소이,24800,beauty
1105959312,[체험특가] 대웅제약 이지덤 릴리프 스팟패치 42매 / 짜기 전 / 트러블패치,마스크/팩/패드,코팩/패치,,,대웅제약,6900,beauty
1107381495,아브카 [주름개선 14.2%] 콜라겐 링클 미간 주름 도트 패치 (25패치),마스크/팩/패드,코팩/패치,,,아브카,13900,beauty
1088018258,"리르 글루타치온 리포좀 멜라토닌 기미패치(총10매/5회분) (정가30,000원/기미잡티 미백패치 피부톤개선)",마스크/팩/패드,코팩/패치,,,리르,9900,beauty
1040906585,메디힐 1+ 1 블랙헤드 멜팅 클리어 코팩 총 8매 (+스패출러),마스크/팩/패드,코팩/패치,,,메디힐,21900,beauty
1103662214,니베아 데오드란트 롤온 엑스트라 브라이트 50ml 2개,바디케어,데오드란트,,,니베아,15900,beauty
20818331,[무료배송] 도브 데오드란트 롤온 40ml x 3개 (향 선택),바디케어,데오드란트,,,바세린,12920,beauty
1056105866,[유니레버] 도브 데오드란트 40ml 3개,바디케어,데오드란트,,,유니레버,11900,beauty
26390797,[코지트] 사라피티 10매 흡수력 Up 겨드랑이 땀 겨땀 패드 패치,바디케어,데오드란트,,,코지트,17900,beauty
1061082365,엘리자베스아덴 그린티 데오도란트 크림 40ml 2개,바디케어,데오드란트,,,엘리자베스아덴,31200,beauty
1058509421,[9/21 5%더블쿠폰] [신제품]쉬크 하이드로5 오리지널 날13입+면도기+커버1,바디케어,면도/제모,,,쉬크,32900,beauty
1130210577,"먼프리 [정가36,900원] 판텔라 민감성 저자극  제모크림 포레스트허브향 200ml 2개",바디케어,면도/제모,,,먼프리,12900,beauty
1132007391,네어 민감성용 얼굴&비키니라인 제모왁스스트립 40매+4매,바디케어,면도/제모,,,네어,13900,beauty
1024076056,도루코 터치3 면도기 4P,바디케어,면도/제모,,,도루코,2000,beauty
34684524,네어 민감성용 바디 제모크림 200ml,바디케어,면도/제모,,,네어,12700,beauty
1059355721,[GS특가] 로즈마인 스팀소프트 바디 4종 선물세트,바디케어,바디케어세트,,,로즈마인,11900,beauty
1091877434,[26년 추석 선물세트] 모던에디션 라이프,바디케어,바디케어세트,,,오가니스트,19660,beauty
1133583218,[26년 추석 선물세트] 샴푸&바디 퍼퓸컬렉션,바디케어,바디케어세트,,,엘라스틴,16450,beauty
1073422186,[로즈마인] 아로마 리 고요 바디세트 300ml 2종,바디케어,바디케어세트,,,로즈마인,12900,beauty
1133690940,[26년 추석 선물세트] 샴푸&바디 퍼퓸컬렉션x2개,바디케어,바디케어세트,,,엘라스틴,31880,beauty
1033919214,[9/21 5%더블쿠폰] [특가]온더바디 풋샴푸(용기385ml/리필 500ml) 4개구성 기획,바디케어,풋크림/케어,,,온더바디,19900,beauty
1111840820,웰빙헬스 명품고운발 3개 세트,바디케어,풋크림/케어,,,웰빙헬스팜,14900,beauty
1129898876,[발꿈치 각질케어] 바렌 시어버터 슬리핑 힐패치 총 10매(2p*5) / 하루밤만에 각질제거,바디케어,풋크림/케어,,,바렌,10900,beauty
1072548074,"[본사공식] 후기입증, 리르 힐 케어 풋 스틱 1+ 1 - 뒤꿈치 발각질 갈라짐 발보습제 (정가 24,000원)",바디케어,풋크림/케어,,,리르,9900,beauty
94898783,(1+ 1)푸드어홀릭 풋 데오드란트 스프레이 300ml,바디케어,풋크림/케어,,,푸드어홀릭,8800,beauty
1039435770,아이깨끗해 핸드워시 490mlx2개+450ml 리필x2개 (옵션선택),바디케어,핸드크림/케어,,,아이깨끗해,17900,beauty
1126546915,아이깨끗해x포차코 대용량 핸드워시 4.5L x 1개 + 490ml 포차코공용기 x 1개,바디케어,핸드크림/케어,,,아이깨끗해,23900,beauty
1133083516,프로쉬 독일 핸드워시 본품 300ml 3개+리필 500ml 1개,바디케어,핸드크림/케어,,,프로쉬,28980,beauty
1100267534,[카밀] 핸드크림 보너스팩 3종 택 2,바디케어,핸드크림/케어,,,카밀,7800,beauty
1102822797,[26년 추석 선물세트] K자개 핸드케어세트,바디케어,핸드크림/케어,,,온더바디,13610,beauty
1038689246,모나코올리브 피지압출기 블랙헤드 핀셋 1P+1P+1P (3종세트),미용소품,기타소품,,,모나코올리브,6900,beauty
1128266314,[에이치플러스몰]마사지볼 1구 엉덩이 종아리 허벅지 다리 근육 셀프 맛사지,미용소품,기타소품,,,에이치플러스몰,6150,beauty
1136458898,퍼프케이스 휴대용 퍼프 케이스 메이크업 쿠션 보관 홀더,미용소품,기타소품,,,기타브랜드,1860,beauty
1128446988,[에이치플러스몰]KC인증 인조 속눈썹 셀프 120pcs 속눈썹세트 아이 메이크업 10~12mm,미용소품,기타소품,,,에이치플러스몰,8680,beauty
1134647811,노트북 맥북 컴팩트 휴대용 거울 미니 사각 손 거울 접이식 거울 미러 데스크테리어,미용소품,손거울,,,기타브랜드,4490,beauty
1004685010,[박씨상방] 나전 손거울 중N /디자인선택,미용소품,손거울,,,박씨상방,10000,beauty
1121585594,여행용공병 거울내장 3구 섀도우 팔레트 공팔레트 케이스 공용기,미용소품,화장품/향수공병,,,기타브랜드,3150,beauty
1046435267,고급형 유리 향수 공병 화장품 소분 미스트,미용소품,화장품/향수공병,,,SELLERHUBSHOP,1200,beauty
1055980376,상세정보참조 화이트캡 스프레이 투명 250ml 플라스틱 용기 소분병 공병 여행 상세정보참조,미용소품,화장품/향수공병,,,강군샵,400,beauty
1056457632,상세정보참조 블랙캡 스프레이 투명 50ml 플라스틱 공병 소분병,미용소품,화장품/향수공병,,,강군샵,180,beauty
1104173858,[홀리카홀리카] 마이페이브 멀티 팔레트 케이스 3구,미용소품,화장품/향수공병,,,홀리카홀리카,4500,beauty
1098929403,"랩클 [1 +1]현대약품 대용량 에어 펜스 선스틱 22g (정가 42,000원)",선케어,선스틱,,,랩클,34900,beauty
1136422621,특가] 가히 캐비아 선스틱 한정 패키지 (선스틱2+세럼2+키링1),선케어,선스틱,,,KAHI,39900,beauty
91998090,[김정문알로에] 큐어 에어라이트 선스틱 20g 2개,선케어,선스틱,,,김정문알로에,23660,beauty
1049559762,"마녀공장 [임박특가] 히알루론 하이드레이팅 선스틱 18g x2 (사용기한 2027.04.07까지) [정가 52,000원]",선케어,선스틱,,,마녀공장,12500,beauty
1029603326,"[정가 50,000원] 1 + 1 메디플라워 퍼펙트 에어리 유브이 선스틱 23gx2",선케어,선스틱,,,메디플라워,16900,beauty
1040513028,SPP 무광 투명썬패치 20매입(10회분) 메디선패치 실리콘 UV자외선차단 골프패치 눈밑 기미 얼굴햇빛가리개 마스크팩,선케어,선패치/선스프레이,,,패트치,16000,beauty
1111784338,AHC [6%추가쿠폰]  [잡티/톤/기미커버 선쿠션] 메이크업핏 마스터즈 틴티드 메쉬 선쿠션 15g (쿨베이지/내추럴베이지),선케어,선쿠션/팩트,,,AHC,13520,beauty
1121830376,[GS단독][빅] 엘로엘 파데프리 플러스 옐로우 빅 선쿠션 25g 본품2개+리필2개+미니선쿠션+퍼프2매 증정,선케어,선쿠션/팩트,,,엘로엘,66510,beauty
1059604028,[쇼핑백증정][에이지투웨니스]AGE20S 글로우핏 톤업 선팩트 X 2개 (SPF50+ PA++++),선케어,선쿠션/팩트,,,에이지투웨니스,34900,beauty
1115749170,[GS단독][기본] 엘로엘 파데프리 플러스 옐로우 선쿠션 본품2개+리필2개+미니선쿠션,선케어,선쿠션/팩트,,,엘로엘,59310,beauty
1128338741,"입큰 12.5 퍼퓸 파우더 선 팩트 SPF50+ PA+++ (정가 36,000원)",선케어,선쿠션/팩트,,,입큰,16900,beauty
1128644587,뷰 자작나무 워터풀 선크림 50ml 2개 체험특가,선케어,선크림/선로션,,,뷰,14900,beauty
1120723268,뷰 진주알 글로우 톤업 선크림 50ml 2개 체험특가,선케어,선크림/선로션,,,뷰,14900,beauty
1135257801,[아사장PICK] 아이다 글루타치온 토닝 글로우 비비 선 30ml 2개,선케어,선크림/선로션,,,아이다,67500,beauty
1030757912,"아미니 [단하루,3개]수분 콜라겐 선크림 50ml 2개+본품1 증정 체험특가",선케어,선크림/선로션,,,아미니,9900,beauty
1117415922,뷰 진주알 글로우 톤업 선크림 50ml 1개 체험특가,선케어,선크림/선로션,,,뷰,8900,beauty
1029169137,"마녀공장 비피다 바이옴 안티에이징 앰플 로션 300ml x2 [정가 50,000원]",스킨케어,로션,,,마녀공장,15000,beauty
1026586525,"마녀공장 갈락토미 모이스처 로션 100ml x2 (+갈락마스크2매) (2027.07.21까지) [정가 40,000원]",스킨케어,로션,,,마녀공장,11600,beauty
1006868983,"[김정문알로에] 큐어 피토그린 에멀젼130ml  2개 (정가 90,000원)",스킨케어,로션,,,김정문알로에,23660,beauty
61922326,"김정문알로에 큐어 하이드라 수딩 에멀젼 130ml (정가 45,000원)",스킨케어,로션,,,김정문알로에,12900,beauty
1076485458,참존 탑클래스 7세대 리프팅 기초 2종(스킨120ml+에멀전120ml),스킨케어,로션,,,참존,17500,beauty
1101101018,"시초 [GS1위/체험특가]PDRN 히알루론산 크림 미스트 100ml (정가 28,000원)",스킨케어,미스트/페이스오일,,,시초,9900,beauty
1130177478,[26AD/보습결광] 구달 피오니 단백질 에센스 미스트 50ml(+증정 구달 라이스마스크 1매),스킨케어,미스트/페이스오일,,,구달,12250,beauty
1103044629,[쇼핑백증정] 오키뷰티 [3개] 흑진주 흑효모 미스트 80ml,스킨케어,미스트/페이스오일,,,오키뷰티,61000,beauty
1104691333,"시초[GS단독] PDRN 히알루론산 크림 미스트 100ml 듀오 세트(정가 56,000원)+진정 크림 10ml 증정",스킨케어,미스트/페이스오일,,,시초,17900,beauty
1103044666,"[쇼핑백증정] 오키뷰티 [6개] 흑진주 흑효모 미스트 80ml [정가 228,000원]",스킨케어,미스트/페이스오일,,,오키뷰티,105000,beauty
1133799951,아이소이 포어 타이트닝 토닉 에센스(모공토닉) 90ml,스킨케어,스킨/토너,,,아이소이,32000,beauty
1136427267,아브카 [체험특가] 티트리 수분 진정 대용량 토너 1000ml,스킨케어,스킨/토너,,,아브카,9900,beauty
1078861577,아브카 [체험특가] 히알루론산 대용량 토너 1000ml,스킨케어,스킨/토너,,,아브카,9900,beauty
1135804746,아이소이 블레미쉬 케어 업 세럼(잡티세럼) 20ml 트리플 + 미간패치 한정기획/사용기한2027-04-24,스킨케어,스킨/토너,,,아이소이,54000,beauty
68563213,"[김정문알로에] 큐어 알로에 워터 젤리 토너 대용량 500ml (정가 32,000원)",스킨케어,스킨/토너,,,김정문알로에,15900,beauty
1082482702,[추가쿠폰7%][시슬리 라이브]에뮐씨옹 에꼴로지끄 에센스 로션 125ml 기획세트,스킨케어,스킨케어세트,,,시슬리,378000,beauty
1036489336,[오휘] [GS단독]미라클 모이스처 2종 베이직 기획세트,스킨케어,스킨케어세트,,,오휘,54000,beauty
1134651321,"[수려한][쿠폰가 60,870원] 화윤기초 더블 세트 + 안티크림2종 + 쇼핑백2",스킨케어,스킨케어세트,,,수려한,65450,beauty
1134520929,[추석 기프트] 아이오페 슈퍼바이탈 2종 세트,스킨케어,스킨케어세트,,,아이오페,97300,beauty
1117923566,"뷰 스타트 패키지 클렌징,세럼,에센스 중용량(50ml) 3종 체험특가",스킨케어,스킨케어세트,,,뷰,13900,beauty
1073222225,AHC [6%추가쿠폰]  텐레볼루션 아이크림 35ml 3개+(증정)아이크림 7ml 3개+버터 쇼핑백,스킨케어,아이케어/넥케어,,,AHC,19470,beauty
1105254201,AHC 2026 최신상 풀리프트 아이크림 아이크림만 구성,스킨케어,아이케어/넥케어,,,AHC,89000,beauty
1135005766,[AHC]  풀 리프트 아이크림 포 페이스 40ML 시즌 14 4개 + 12ML 2개,스킨케어,아이케어/넥케어,,,수려한,35700,beauty
1103044569,"[GS단독] 유세린 하이알루론 3X 아이크림 15ml 2개 (증)미스트 50ml+일루미네이팅 세럼 7ml [정가 106,000원]",스킨케어,아이케어/넥케어,,,유세린,76360,beauty
1134746619,[에이에이치씨]AHC 아이크림 시즌14 풀리프트 40ml 8개+12ml 3개+밀도세럼 2개,스킨케어,아이케어/넥케어,,,AHC,87900,beauty
1135719861,[최초공개] 라비앙 DNA에센스 매니아 패키지 9월 단한번,스킨케어,에센스/세럼/앰플,,,라비앙,199000,beauty
1096399854,이지듀 EGF 아이크림 30ml*2개 무료배송 선착순 체험특가 90% OFF 유통기한 28.03 까지,스킨케어,에센스/세럼/앰플,,,이지듀,9900,beauty
1059856091,[체험특가] 웰라쥬 히알루론산 블루 100앰플 30ml / 무료배송,스킨케어,에센스/세럼/앰플,,,웰라쥬,19900,beauty
16052422,아이소이 로즈PDRN 브라이트닝 세럼(NEW잡티세럼) 15ml,스킨케어,에센스/세럼/앰플,,,아이소이,28000,beauty
1118407031,뷰 유자 멜라토닝 세럼 30ml 2개 체험특가,스킨케어,에센스/세럼/앰플,,,뷰,14900,beauty
1081403460,[특가] 동화약품 후시다인 후시드 바이옴 탄력 영양 크림 50ml,스킨케어,크림,,,동화약품,78000,beauty
1088835047,아브카 [체험특가] 히알루론산 고수분 크림 200ml,스킨케어,크림,,,아브카,8900,beauty
1087550491,[초특가]아로마티카 최고가라인 프랑킨센스 유스 리뉴얼 크림,스킨케어,크림,,,아로마티카,9900,beauty
1111945917,최신상 하퍼스바자 멜라토닝 글로우크림 기본구성 (리뷰시 립 1종),스킨케어,크림,,,하퍼스바자,109000,beauty
1134328712,[임박특가]웰라쥬 웰라쥬 리얼 히알루로닉 100 크림 50ml(27년4월까지사용),스킨케어,크림,,,웰라쥬,24000,beauty
30155667,바비온 SBC-650 티타늄 이발기 남자바리깡,이미용기기,기타이미용기기,,,바비온,39900,beauty
1095354251,오아 듀얼 히팅 뷰러 속눈썹 고데기 온열 휴대용 USB 눈썹 마스카라 펌 고대기,이미용기기,기타이미용기기,,,OA,27900,beauty
1104587943,리파 하트브러쉬 ReFa 더블패키지 (7 colors) 7개 색상 중 택 1색상 *2개,이미용기기,기타이미용기기,,,리파,59600,beauty
36289037,3D페이스롤러 마사지기 바디마사지 경락 얼굴 리프팅,이미용기기,기타이미용기기,,,기타브랜드,4900,beauty
1079961436,대우 이발기 DES-KP3016 티타늄 세라믹 칼날 6단 조절 4종빗살캡,이미용기기,기타이미용기기,,,대우어플라이언스,22500,beauty
1034276927,홈쇼핑 전동눈썹정리기1세트 솜털정리기 눈썹다듬기,이미용기기,눈썹관리기,,,아이미,29800,beauty
1126188787,전동 눈썹정리기 AD-S806 위아 잔털 솜털정,이미용기기,눈썹관리기,,,SELLERHUBSHOP,30100,beauty
1129877306,오아 모근제거기 가정용 제모기 셀프 제모 왁싱 남성 여성 브라질리언 음모 Y존 다리털 겨드랑이 발각질제거기,이미용기기,눈썹관리기,,,OA,42900,beauty
1055079795,전동 눈썹제모기 솜털 여성 미용 자동 눈썹 면도기  트리머,이미용기기,눈썹관리기,,,미르커머스,7900,beauty
1119959538,약손명가 골기 바디 스톤,이미용기기,바디기기,,,약손명가 헬스케어,62500,beauty
1130982027,셀룰라이너 지방 분해 오토 롤러 종아리 허벅지 마사지기,이미용기기,바디기기,,,커브28,89900,beauty
1101331629,PHILIPS 필립스 i9000 시리즈 프레스티지 전기면도기 XP9203/32 골드 오이스터,이미용기기,전기면도기,,,필립스,357000,beauty
1101090328,PHILIPS 필립스 SkinIQ 5000 시리즈 전기면도기 버건디 레드 S5881/12,이미용기기,전기면도기,,,필립스,129000,beauty
1101331425,PHILIPS 필립스 SkinIQ 5000 시리즈 전기면도기 일렉트릭 블루 S5889/71,이미용기기,전기면도기,,,필립스,172000,beauty
1101331453,PHILIPS 필립스 SkinIQ 7000 시리즈 전기면도기 다크 크롬 S7887/72,이미용기기,전기면도기,,,필립스,219000,beauty
1055490908,필립스 전기면도기 S5885/28/5000시리즈 정품/습식건식,이미용기기,전기면도기,,,필립스,135000,beauty
1101333607,PHILIPS 필립스 코털제거기 NT3650/16,이미용기기,코털제거기,,,필립스,23900,beauty
1043341755,인사이디 코털 제거기 INT-25,이미용기기,코털제거기,,,인사이디,9900,beauty
1000236050,필립스 노즈트리머 코털제거기 NT1620/15,이미용기기,코털제거기,,,필립스,19000,beauty
1040908634,이중 면도날 안전 코털제거기 3개입,이미용기기,코털제거기,,,SELLERHUBSHOP,3300,beauty
1021862286,둥근 코털 가위 콧털 눈썹 정리 제거 깍기 DD-11719,이미용기기,코털제거기,,,SELLERHUBSHOP,800,beauty
1084355723,[싱글세트] 경락괄사마사지 리파 카사M1 + 가히 바운싱크림 1개(50ml),이미용기기,피부관리기,,,리파,119000,beauty
1118499569,메디큐브부스터프로X2핑크+글루타치온앰플1+PDRN세럼10ml,이미용기기,피부관리기,,,메디큐브부스터,339150,beauty
1134643231,칼로 고주파 EMS 슬림메이커 프로+딥샷 바디 부스터젤,이미용기기,피부관리기,,,칼로,198000,beauty
1025662860,[최저가도전] 펄케어 뉴소닉 홈케어 뷰티 디바이스 갈바닉 마사지기 미용기기,이미용기기,피부관리기,,,펄케어,38900,beauty
56868490,[무료배송] 폰즈 립앤아이 리무버 120ml x 2,클렌징,립앤아이리무버,,,폰즈,12920,beauty
1063193770,[스킨푸드] 밀크 쉐이크 포인트 메이크업 리무버 2개,클렌징,립앤아이리무버,,,스킨푸드,10400,beauty
1099563865,"아리얼 스트레스 릴리빙 미셀라 립앤아이 리무버_300ml [정가 22,000원]",클렌징,립앤아이리무버,,,아리얼,9000,beauty
1099563856,아리얼 스트레스 릴리빙 퓨어풀 립앤아이 리무버 패드 30매,클렌징,립앤아이리무버,,,아리얼,2840,beauty
99054799,(4개)비러브 립앤아이 메이크업 리무버 110ml,클렌징,립앤아이리무버,,,베로베,9800,beauty
1011063610,"마녀공장 갈락토미 엔자임 기미 미백 필링젤 75ml x2개 [정가 24,000원]",클렌징,필링/스크럽,,,마녀공장,7200,beauty
1106961541,더마올로지 [피부각질 135% 개선] 1 +1 저자극 필링젤 150ml 각질제거제 얼굴 스크럽 각질케어 남자 여자,클렌징,필링/스크럽,,,더마올로지,9900,beauty
1106961547,더마올로지 [피부각질 135% 개선] 2+1 저자극 필링젤 150ml 각질제거제 얼굴 스크럽 각질케어,클렌징,필링/스크럽,,,더마올로지,14900,beauty
1025736275,"마녀공장 퓨어 아쿠아 필링 젤 120ml x2 [정가 24,000원]",클렌징,필링/스크럽,,,마녀공장,8400,beauty
18234545,[스킨푸드] 블랙슈가 스크럽 2엑스+증정 블랙슈가 마스크 20g,클렌징,필링/스크럽,,,스킨푸드,10500,beauty
1039709195,아브카 [체험특가] 블랙헤드 딥 클렌징 오일 PHA 300ml,클렌징,클렌징밤/오일,,,아브카,11900,beauty
93900220,"마녀공장 [2,200만개 판매] 퓨어 소이빈 클렌징 오일 200ml x2 [정가 50,000원]",클렌징,클렌징밤/오일,,,마녀공장,26800,beauty
1102471127,아브카 [1+ 1] 퓨어 앤 딥 클렌징 오일 PHA 300ml,클렌징,클렌징밤/오일,,,아브카,18900,beauty
1132498785,"마녀공장 퓨어 클렌징 오일200ml+리필200ml+캡슐형2ml*3 (2027.06.08까지) [정가 37,000원]",클렌징,클렌징밤/오일,,,마녀공장,22200,beauty
1131612325,"풀리 포어 펩타이드 피지 멜팅 크림 투 오일 50ml / 블랙헤드, 화이트헤드 관리",클렌징,클렌징밤/오일,,,풀리,16900,beauty
1049035056,"[바이오더마] 민감진정 클렌징워터/ 센시비오 H2O 500ml x2 (정가 54,000원)",클렌징,클렌징워터/티슈,,,바이오더마,37800,beauty
26099414,[메디플라워] 그래놀라 페이셜 딥 클렌징 티슈 100매x3,클렌징,클렌징워터/티슈,,,메디플라워,12500,beauty
1049035000,"[바이오더마] 수분충전 클렌징워터/ 하이드라비오 H2O 500ml x2 (정가 54,000원)",클렌징,클렌징워터/티슈,,,바이오더마,37800,beauty
54089124,"미샤 [1+ 1][정가24,000원]수퍼 아쿠아 울트라 히알론 클렌징 오일 티슈 70매",클렌징,클렌징워터/티슈,,,미샤,9600,beauty
1099107159,"아리얼 스트레스 릴리빙 퓨어풀 클렌징 티슈 80매_2개입 [정가 17,800원]",클렌징,클렌징워터/티슈,,,아리얼,8000,beauty
1135208041,"마녀공장 [런칭단하루/단독최저가]아줄렌 히알루로닉2 엑스 세럼 오일 클렌저 200ml (정가 28,000원/클렌징오일)",클렌징,클렌징크림/젤/로션,,,마녀공장,22400,beauty
1135391153,"마녀공장 [48%OFF/런칭특가]아줄렌 히알루로닉2 엑스 수딩 젤리 클렌저 120ml x3 (+젤리클렌저 10ml) [정가 69,000원]",클렌징,클렌징크림/젤/로션,,,마녀공장,35900,beauty
1117406879,뷰 밀크 모이스처 클렌저 150ml 1개 구성 체험특가,클렌징,클렌징크림/젤/로션,,,뷰,9900,beauty
1133793699,[아사장PICK] 판테놀 카밍 클렌징 밀크 150mL 2개,클렌징,클렌징크림/젤/로션,,,아이다,53900,beauty
1030495801,"마녀공장 비피다 안티에이징 앰플 약산성 젤 폼 400ml x2 [정가 46,000원]",클렌징,클렌징크림/젤/로션,,,마녀공장,13800,beauty
1128640129,아우페 1+ 1 대용량 토마토 폼클렌징 500ml 저자극 세안제 약알칼리 겔타임 폼클렌저,클렌징,클렌징폼/비누/파우더,,,아우페,16900,beauty
1128022212,"먼프리 어성초 모공 클렌징 비누 125g 4개입+증정 엑소좀 샴푸 59ml [정가36,900원/블랙차콜 모공 축소 미백 미용 비누 티트리 포레스트향]",클렌징,클렌징폼/비누/파우더,,,먼프리,10900,beauty
1062225506,살림백서 소프트 모이스처 세수 비누 100g 10개입 올인원 클렌징 뷰티바,클렌징,클렌징폼/비누/파우더,,,살림백서,14900,beauty
1082525519,"뱅네프생토노레 [GS1위/선물추천] 사봉 파퓨메 로얄 1779 8개입 1세트+쇼핑백 (정가 99,000원)",클렌징,클렌징폼/비누/파우더,,,뱅네프생토노레,26900,beauty
1120629153,뷰 밀크 모이스처 클렌저 150ml 2개 구성 체험특가,클렌징,클렌징폼/비누/파우더,,,뷰,14900,beauty
1072271429,[러쉬]프레쉬 애즈 11g - 솔리드 퍼퓸/고체 향수,향수,고체/기타향수,,,러쉬,30000,beauty
95641924,고체향수스틱향수 남자향수 비누향 페로몬향수 머스크,향수,고체/기타향수,,,SELLERHUBSHOP,21000,beauty
1036875866,프리티스킨 바르는 고체향수 퍼퓸 35ml 3종 택 1,향수,고체/기타향수,,,프리티스킨,15900,beauty
29701683,[러쉬]더티 11g - 솔리드 퍼퓸/고체 향수,향수,고체/기타향수,,,러쉬,30000,beauty
59745558,[러쉬]바닐라리 11g - 솔리드 퍼퓸/고체 향수,향수,고체/기타향수,,,러쉬,30000,beauty
1033545849,조말론 블랙베리 앤 베이 오드코롱 100ml 무료선물포장,향수,남녀공용향수,,,조말론,147500,beauty
1056613185,페라가모 인칸토 참 EDT 100ml + 향수 공병 [선물포장가능],향수,남녀공용향수,,,페라가모,37900,beauty
63083961,조말론 잉글리쉬 페어 앤프리지아 EDC 100ML,향수,남녀공용향수,,,조말론,151500,beauty
